State code,State name,Month,Year,Number of fires
BR-AP,Amapa,10,2014,480
BR-AP,Amapa,11,2014,484
BR-AP,Amapa,12,2014,354
BR-AM,Amazonas,1,2014,46
BR-AM,Amazonas,2,2014,49
BR-AM,Amazonas,3,2014,50
BR-AM,Amazonas,4,2014,25
BR-AM,Amazonas,5,2014,12
BR-AM,Amazonas,6,2014,74
BR-AM,Amazonas,7,2014,202
BR-AM,Amazonas,8,2014,3852
BR-AM,Amazonas,9,2014,3057
BR-AM,Amazonas,10,2014,952
BR-AM,Amazonas,11,2014,676
BR-AM,Amazonas,12,2014,293
BR-BA,Bahia,1,2014,132
BR-BA,Bahia,2,2014,107
BR-BA,Bahia,3,2014,148
BR-BA,Bahia,4,2014,183
BR-BA,Bahia,5,2014,224
BR-BA,Bahia,6,2014,243
BR-BA,Bahia,7,2014,249
BR-BA,Bahia,8,2014,674
BR-BA,Bahia,9,2014,2604
BR-BA,Bahia,10,2014,2763
BR-BA,Bahia,11,2014,348
BR-BA,Bahia,12,2014,144
BR-CE,Ceara,1,2014,115
BR-CE,Ceara,2,2014,18
BR-CE,Ceara,3,2014,6
BR-CE,Ceara,4,2014,4
BR-CE,Ceara,5,2014,4
BR-CE,Ceara,6,2014,19
BR-CE,Ceara,7,2014,47
BR-CE,Ceara,8,2014,155
BR-CE,Ceara,9,2014,155
BR-CE,Ceara,10,2014,517
BR-CE,Ceara,11,2014,829
BR-CE,Ceara,12,2014,643
BR-DF,Distrito Federal,1,2014,0
BR-DF,Distrito Federal,2,2014,1
BR-DF,Distrito Federal,3,2014,1
BR-DF,Distrito Federal,4,2014,2
BR-DF,Distrito Federal,5,2014,9
BR-DF,Distrito Federal,6,2014,6
BR-DF,Distrito Federal,7,2014,27
BR-DF,Distrito Federal,8,2014,99
BR-DF,Distrito Federal,9,2014,72
BR-DF,Distrito Federal,10,2014,34
BR-DF,Distrito Federal,11,2014,0
BR-DF,Distrito Federal,12,2014,0
BR-ES,Espirito Santo,1,2014,11
BR-ES,Espirito Santo,2,2014,17
BR-ES,Espirito Santo,3,2014,15
BR-ES,Espirito Santo,4,2014,15
BR-ES,Espirito Santo,5,2014,18
BR-ES,Espirito Santo,6,2014,9
BR-ES,Espirito Santo,7,2014,17
BR-ES,Espirito Santo,8,2014,47
BR-ES,Espirito Santo,9,2014,61
BR-ES,Espirito Santo,10,2014,89
BR-ES,Espirito Santo,11,2014,20
BR-ES,Espirito Santo,12,2014,28
BR-GO,Goias,1,2014,80
BR-GO,Goias,2,2014,44
BR-GO,Goias,3,2014,80
BR-GO,Goias,4,2014,138
BR-GO,Goias,5,2014,210
BR-GO,Goias,6,2014,318
BR-GO,Goias,7,2014,446
BR-GO,Goias,8,2014,1255
BR-GO,Goias,9,2014,1687
BR-GO,Goias,10,2014,1947
BR-GO,Goias,11,2014,181
BR-GO,Goias,12,2014,68
BR-MA,Maranhao,1,2014,195
BR-MA,Maranhao,2,2014,29
BR-MA,Maranhao,3,2014,59
BR-MA,Maranhao,4,2014,78
BR-MA,Maranhao,5,2014,148
BR-MA,Maranhao,6,2014,812
BR-MA,Maranhao,7,2014,2068
BR-MA,Maranhao,8,2014,5592
BR-MA,Maranhao,9,2014,4373
BR-MA,Maranhao,10,2014,5812
BR-MA,Maranhao,11,2014,3869
BR-MA,Maranhao,12,2014,24
BR-MT,Mato Grosso,1,2014,315
BR-MT,Mato Grosso,2,2014,199
BR-MT,Mato Grosso,3,2014,655
BR-MT,Mato Grosso,4,2014,859
BR-MT,Mato Grosso,5,2014,933
BR-MT,Mato Grosso,6,2014,1795
BR-MT,Mato Grosso,7,2014,2255
BR-MT,Mato Grosso,8,2014,7167
BR-MT,Mato Grosso,9,2014,7081
BR-MT,Mato Grosso,10,2014,5281
BR-MT,Mato Grosso,11,2014,1018
BR-MT,Mato Grosso,12,2014,466
BR-MS,Mato Grosso do Sul,1,2014,197
BR-MS,Mato Grosso do Sul,2,2014,139
BR-MS,Mato Grosso do Sul,3,2014,95
BR-MS,Mato Grosso do Sul,4,2014,129
BR-MS,Mato Grosso do Sul,5,2014,70
BR-MS,Mato Grosso do Sul,6,2014,84
BR-MS,Mato Grosso do Sul,7,2014,193
BR-MS,Mato Grosso do Sul,8,2014,312
BR-MS,Mato Grosso do Sul,9,2014,365
BR-MS,Mato Grosso do Sul,10,2014,581
BR-MS,Mato Grosso do Sul,11,2014,190
BR-MS,Mato Grosso do Sul,12,2014,84
BR-MG,Minas Gerais,1,2014,133
BR-MG,Minas Gerais,2,2014,157
BR-MG,Minas Gerais,3,2014,77
BR-MG,Minas Gerais,4,2014,161
BR-MG,Minas Gerais,5,2014,224
BR-MG,Minas Gerais,6,2014,376
BR-MG,Minas Gerais,7,2014,559
BR-MG,Minas Gerais,8,2014,1952
BR-MG,Minas Gerais,9,2014,3454
BR-MG,Minas Gerais,10,2014,4735
BR-MG,Minas Gerais,11,2014,398
BR-MG,Minas Gerais,12,2014,155
BR-PA,Para,1,2014,251
BR-PA,Para,2,2014,37
BR-PA,Para,3,2014,34
BR-PA,Para,4,2014,27
BR-PA,Para,5,2014,70
BR-PA,Para,6,2014,319
BR-PA,Para,7,2014,825
BR-PA,Para,8,2014,8555
BR-PA,Para,9,2014,6787
BR-PA,Para,10,2014,6448
BR-PA,Para,11,2014,7767
BR-PA,Para,12,2014,4828
BR-PB,Paraiba,1,2014,75
BR-PB,Paraiba,2,2014,6
BR-PB,Paraiba,3,2014,18
BR-PB,Paraiba,4,2014,8
BR-PB,Paraiba,5,2014,1
BR-PB,Paraiba,6,2014,1
BR-PB,Paraiba,7,2014,9
BR-PB,Paraiba,8,2014,30
BR-PB,Paraiba,9,2014,51
BR-PB,Paraiba,10,2014,70
BR-PB,Paraiba,11,2014,111
BR-PB,Paraiba,12,2014,62
BR-PR,Parana,1,2014,86
BR-PR,Parana,2,2014,52
BR-PR,Parana,3,2014,42
BR-PR,Parana,4,2014,38
BR-PR,Parana,5,2014,109
BR-PR,Parana,6,2014,112
BR-PR,Parana,7,2014,215
BR-PR,Parana,8,2014,646
BR-PR,Parana,9,2014,443
BR-PR,Parana,10,2014,411
BR-PR,Parana,11,2014,68
BR-PR,Parana,12,2014,78
BR-PE,Pernambuco,1,2014,99
BR-PE,Pernambuco,2,2014,25
BR-PE,Pernambuco,3,2014,36
BR-PE,Pernambuco,4,2014,10
BR-PE,Pernambuco,5,2014,4
BR-PE,Pernambuco,6,2014,3
BR-PE,Pernambuco,7,2014,11
BR-PE,Pernambuco,8,2014,23
BR-PE,Pernambuco,9,2014,63
BR-PE,Pernambuco,10,2014,174
BR-PE,Pernambuco,11,2014,111
BR-PE,Pernambuco,12,2014,101
BR-PI,Piaui,1,2014,79
BR-PI,Piaui,2,2014,14
BR-PI,Piaui,3,2014,88
BR-PI,Piaui,4,2014,63
BR-PI,Piaui,5,2014,138
BR-PI,Piaui,6,2014,373
BR-PI,Piaui,7,2014,1177
BR-PI,Piaui,8,2014,2265
BR-PI,Piaui,9,2014,2536
BR-PI,Piaui,10,2014,1788
BR-PI,Piaui,11,2014,717
BR-PI,Piaui,12,2014,346
BR-RJ,Rio de Janeiro,1,2014,35
BR-RJ,Rio de Janeiro,2,2014,116
BR-RJ,Rio de Janeiro,3,2014,38
BR-RJ,Rio de Janeiro,4,2014,25
BR-RJ,Rio de Janeiro,5,2014,20
BR-RJ,Rio de Janeiro,6,2014,54
BR-RJ,Rio de Janeiro,7,2014,62
BR-RJ,Rio de Janeiro,8,2014,199
BR-RJ,Rio de Janeiro,9,2014,318
BR-RJ,Rio de Janeiro,10,2014,500
BR-RJ,Rio de Janeiro,11,2014,36
BR-RJ,Rio de Janeiro,12,2014,25
BR-RN,Rio Grande do Norte,1,2014,34
BR-RN,Rio Grande do Norte,2,2014,8
BR-RN,Rio Grande do Norte,3,2014,6
BR-RN,Rio Grande do Norte,4,2014,2
BR-RN,Rio Grande do Norte,5,2014,2
BR-RN,Rio Grande do Norte,6,2014,2
BR-RN,Rio Grande do Norte,7,2014,2
BR-RN,Rio Grande do Norte,8,2014,21
BR-RN,Rio Grande do Norte,9,2014,30
BR-RN,Rio Grande do Norte,10,2014,75
BR-RN,Rio Grande do Norte,11,2014,124
BR-RN,Rio Grande do Norte,12,2014,47
BR-RS,Rio Grande do Sul,1,2014,53
BR-RS,Rio Grande do Sul,2,2014,37
BR-RS,Rio Grande do Sul,3,2014,58
BR-RS,Rio Grande do Sul,4,2014,60
BR-RS,Rio Grande do Sul,5,2014,63
BR-RS,Rio Grande do Sul,6,2014,62
BR-RS,Rio Grande do Sul,7,2014,209
BR-RS,Rio Grande do Sul,8,2014,1168
BR-RS,Rio Grande do Sul,9,2014,224
BR-RS,Rio Grande do Sul,10,2014,110
BR-RS,Rio Grande do Sul,11,2014,68
BR-RS,Rio Grande do Sul,12,2014,31
BR-RO,Rondonia,1,2014,12
BR-RO,Rondonia,2,2014,5
BR-RO,Rondonia,3,2014,13
BR-RO,Rondonia,4,2014,15
BR-RO,Rondonia,5,2014,28
BR-RO,Rondonia,6,2014,92
BR-RO,Rondonia,7,2014,192
BR-RO,Rondonia,8,2014,3038
BR-RO,Rondonia,9,2014,28
BR-RO,Rondonia,10,2014,1063
BR-RO,Rondonia,11,2014,202
BR-RO,Rondonia,12,2014,144
BR-RR,Roraima,1,2014,355
BR-RR,Roraima,2,2014,226
BR-RR,Roraima,3,2014,494
BR-RR,Roraima,4,2014,162
BR-RR,Roraima,5,2014,58
BR-RR,Roraima,6,2014,4
BR-RR,Roraima,7,2014,9
BR-RR,Roraima,8,2014,12
BR-RR,Roraima,9,2014,67
BR-RR,Roraima,10,2014,61
BR-RR,Roraima,11,2014,143
BR-RR,Roraima,12,2014,277
BR-SC,Santa Catarina,1,2014,58
BR-SC,Santa Catarina,2,2014,27
BR-SC,Santa Catarina,3,2014,15
BR-SC,Santa Catarina,4,2014,34
BR-SC,Santa Catarina,5,2014,42
BR-SC,Santa Catarina,6,2014,3
BR-SC,Santa Catarina,7,2014,82
BR-SC,Santa Catarina,8,2014,459
BR-SC,Santa Catarina,9,2014,208
BR-SC,Santa Catarina,10,2014,122
BR-SC,Santa Catarina,11,2014,43
BR-SC,Santa Catarina,12,2014,45
BR-SP,Sao Paulo,1,2014,99
BR-SP,Sao Paulo,2,2014,112
BR-SP,Sao Paulo,3,2014,75
BR-SP,Sao Paulo,4,2014,103
BR-SP,Sao Paulo,5,2014,181
BR-SP,Sao Paulo,6,2014,331
BR-SP,Sao Paulo,7,2014,476
BR-SP,Sao Paulo,8,2014,1458
BR-SP,Sao Paulo,9,2014,882
BR-SP,Sao Paulo,10,2014,887
BR-SP,Sao Paulo,11,2014,56
BR-SP,Sao Paulo,12,2014,57
BR-SE,Sergipe,1,2014,20
BR-SE,Sergipe,2,2014,18
BR-SE,Sergipe,3,2014,33
BR-SE,Sergipe,4,2014,7
BR-SE,Sergipe,5,2014,1
BR-SE,Sergipe,6,2014,0
BR-SE,Sergipe,7,2014,0
BR-SE,Sergipe,8,2014,0
BR-SE,Sergipe,9,2014,4
BR-SE,Sergipe,10,2014,3
BR-SE,Sergipe,11,2014,9
BR-SE,Sergipe,12,2014,9
BR-TO,Tocantins,1,2014,89
BR-TO,Tocantins,2,2014,73
BR-TO,Tocantins,3,2014,58
BR-TO,Tocantins,4,2014,187
BR-TO,Tocantins,5,2014,618
BR-TO,Tocantins,6,2014,1372
BR-TO,Tocantins,7,2014,1404
BR-TO,Tocantins,8,2014,2917
BR-TO,Tocantins,9,2014,352
BR-TO,Tocantins,10,2014,4
BR-TO,Tocantins,11,2014,451
BR-TO,Tocantins,12,2014,223
BR-AC,Acre,1,2015,1
BR-AC,Acre,2,2015,2
BR-AC,Acre,3,2015,2
BR-AC,Acre,4,2015,3
BR-AC,Acre,5,2015,2
BR-AC,Acre,6,2015,40
BR-AC,Acre,7,2015,109
BR-AC,Acre,8,2015,1397
BR-AC,Acre,9,2015,2928
BR-AC,Acre,10,2015,905
BR-AC,Acre,11,2015,115
BR-AC,Acre,12,2015,8
BR-AL,Alagoas,1,2015,81
BR-AL,Alagoas,2,2015,46
BR-AL,Alagoas,3,2015,32
BR-AL,Alagoas,4,2015,63
BR-AL,Alagoas,5,2015,18
BR-AL,Alagoas,6,2015,2
BR-AL,Alagoas,7,2015,0
BR-AL,Alagoas,8,2015,3
BR-AL,Alagoas,9,2015,7
BR-AL,Alagoas,10,2015,40
BR-AL,Alagoas,11,2015,162
BR-AL,Alagoas,12,2015,136
BR-AP,Amapa,1,2015,14
BR-AP,Amapa,2,2015,1
BR-AP,Amapa,3,2015,2
BR-AP,Amapa,4,2015,0
BR-AP,Amapa,5,2015,0
BR-AP,Amapa,6,2015,3
BR-AP,Amapa,7,2015,5
BR-AP,Amapa,8,2015,40
BR-AP,Amapa,9,2015,192
BR-AP,Amapa,10,2015,827
BR-AP,Amapa,11,2015,13
BR-AP,Amapa,12,2015,269
BR-AM,Amazonas,1,2015,35
BR-AM,Amazonas,2,2015,107
BR-AM,Amazonas,3,2015,46
BR-AM,Amazonas,4,2015,24
BR-AM,Amazonas,5,2015,10
BR-AM,Amazonas,6,2015,33
BR-AM,Amazonas,7,2015,356
BR-AM,Amazonas,8,2015,4564
BR-AM,Amazonas,9,2015,5882
BR-AM,Amazonas,10,2015,2494
BR-AM,Amazonas,11,2015,1054
BR-AM,Amazonas,12,2015,565
BR-BA,Bahia,1,2015,256
BR-BA,Bahia,2,2015,143
BR-BA,Bahia,3,2015,229
BR-BA,Bahia,4,2015,190
BR-BA,Bahia,5,2015,144
BR-BA,Bahia,6,2015,242
BR-BA,Bahia,7,2015,306
BR-BA,Bahia,8,2015,829
BR-BA,Bahia,9,2015,7956
BR-BA,Bahia,10,2015,4989
BR-BA,Bahia,11,2015,1705
BR-BA,Bahia,12,2015,1408
BR-CE,Ceara,1,2015,207
BR-CE,Ceara,2,2015,25
BR-CE,Ceara,3,2015,20
BR-CE,Ceara,4,2015,3
BR-CE,Ceara,5,2015,17
BR-CE,Ceara,6,2015,22
BR-CE,Ceara,7,2015,25
BR-CE,Ceara,8,2015,127
BR-CE,Ceara,9,2015,214
BR-CE,Ceara,10,2015,658
BR-CE,Ceara,11,2015,1081
BR-CE,Ceara,12,2015,1021
BR-DF,Distrito Federal,1,2015,1
BR-DF,Distrito Federal,2,2015,0
BR-DF,Distrito Federal,3,2015,0
BR-DF,Distrito Federal,4,2015,0
BR-DF,Distrito Federal,5,2015,2
BR-DF,Distrito Federal,6,2015,1
BR-DF,Distrito Federal,7,2015,15
BR-DF,Distrito Federal,8,2015,53
BR-DF,Distrito Federal,9,2015,76
BR-DF,Distrito Federal,10,2015,21
BR-DF,Distrito Federal,11,2015,3
BR-DF,Distrito Federal,12,2015,0
BR-ES,Espirito Santo,1,2015,76
BR-ES,Espirito Santo,2,2015,60
BR-ES,Espirito Santo,3,2015,25
BR-ES,Espirito Santo,4,2015,33
BR-ES,Espirito Santo,5,2015,17
BR-ES,Espirito Santo,6,2015,18
BR-ES,Espirito Santo,7,2015,30
BR-ES,Espirito Santo,8,2015,35
BR-ES,Espirito Santo,9,2015,228
BR-ES,Espirito Santo,10,2015,307
BR-ES,Espirito Santo,11,2015,141
BR-ES,Espirito Santo,12,2015,61
BR-GO,Goias,1,2015,118
BR-GO,Goias,2,2015,53
BR-GO,Goias,3,2015,76
BR-GO,Goias,4,2015,89
BR-GO,Goias,5,2015,129
BR-GO,Goias,6,2015,277
BR-GO,Goias,7,2015,347
BR-GO,Goias,8,2015,943
BR-GO,Goias,9,2015,2296
BR-GO,Goias,10,2015,1807
BR-GO,Goias,11,2015,547
BR-GO,Goias,12,2015,179
BR-MA,Maranhao,1,2015,494
BR-MA,Maranhao,2,2015,95
BR-MA,Maranhao,3,2015,53
BR-MA,Maranhao,4,2015,119
BR-MA,Maranhao,5,2015,194
BR-MA,Maranhao,6,2015,887
BR-MA,Maranhao,7,2015,1642
BR-MA,Maranhao,8,2015,5428
BR-MA,Maranhao,9,2015,6423
BR-MA,Maranhao,10,2015,6746
BR-MA,Maranhao,11,2015,435
BR-MA,Maranhao,12,2015,3706
BR-MT,Mato Grosso,1,2015,960
BR-MT,Mato Grosso,2,2015,542
BR-MT,Mato Grosso,3,2015,705
BR-MT,Mato Grosso,4,2015,947
BR-MT,Mato Grosso,5,2015,541
BR-MT,Mato Grosso,6,2015,1402
BR-MT,Mato Grosso,7,2015,1533
BR-MT,Mato Grosso,8,2015,5112
BR-MT,Mato Grosso,9,2015,11068
BR-MT,Mato Grosso,10,2015,649
BR-MT,Mato Grosso,11,2015,193
BR-MT,Mato Grosso,12,2015,1777
BR-MS,Mato Grosso do Sul,1,2015,226
BR-MS,Mato Grosso do Sul,2,2015,148
BR-MS,Mato Grosso do Sul,3,2015,190
BR-MS,Mato Grosso do Sul,4,2015,65
BR-MS,Mato Grosso do Sul,5,2015,58
BR-MS,Mato Grosso do Sul,6,2015,299
BR-MS,Mato Grosso do Sul,7,2015,371
BR-MS,Mato Grosso do Sul,8,2015,1293
BR-MS,Mato Grosso do Sul,9,2015,1482
BR-MS,Mato Grosso do Sul,10,2015,507
BR-MS,Mato Grosso do Sul,11,2015,276
BR-MS,Mato Grosso do Sul,12,2015,394
BR-MG,Minas Gerais,1,2015,147
BR-MG,Minas Gerais,2,2015,84
BR-MG,Minas Gerais,3,2015,80
BR-MG,Minas Gerais,4,2015,109
BR-MG,Minas Gerais,5,2015,114
BR-MG,Minas Gerais,6,2015,200
BR-MG,Minas Gerais,7,2015,288
BR-MG,Minas Gerais,8,2015,1059
BR-MG,Minas Gerais,9,2015,3088
BR-MG,Minas Gerais,10,2015,3708
BR-MG,Minas Gerais,11,2015,1453
BR-MG,Minas Gerais,12,2015,295
BR-PA,Para,1,2015,725
BR-PA,Para,2,2015,108
BR-PA,Para,3,2015,61
BR-PA,Para,4,2015,27
BR-PA,Para,5,2015,95
BR-PA,Para,6,2015,265
BR-PA,Para,7,2015,906
BR-PA,Para,8,2015,7913
BR-PA,Para,9,2015,11068
BR-PA,Para,10,2015,7781
BR-PA,Para,11,2015,9643
BR-PA,Para,12,2015,661
BR-PB,Paraiba,1,2015,42
BR-PB,Paraiba,2,2015,15
BR-PB,Paraiba,3,2015,7
BR-PB,Paraiba,4,2015,11
BR-PB,Paraiba,5,2015,6
BR-PB,Paraiba,6,2015,0
BR-PB,Paraiba,7,2015,3
BR-PB,Paraiba,8,2015,5
BR-PB,Paraiba,9,2015,48
BR-PB,Paraiba,10,2015,121
BR-PB,Paraiba,11,2015,206
BR-PB,Paraiba,12,2015,122
BR-PR,Parana,1,2015,120
BR-PR,Parana,2,2015,58
BR-PR,Parana,3,2015,55
BR-PR,Parana,4,2015,83
BR-PR,Parana,5,2015,77
BR-PR,Parana,6,2015,201
BR-PR,Parana,7,2015,137
BR-PR,Parana,8,2015,651
BR-PR,Parana,9,2015,599
BR-PR,Parana,10,2015,158
BR-PR,Parana,11,2015,18
BR-PR,Parana,12,2015,30
BR-PE,Pernambuco,1,2015,109
BR-PE,Pernambuco,2,2015,55
BR-PE,Pernambuco,3,2015,33
BR-PE,Pernambuco,4,2015,30
BR-PE,Pernambuco,5,2015,17
BR-PE,Pernambuco,6,2015,3
BR-PE,Pernambuco,7,2015,13
BR-PE,Pernambuco,8,2015,21
BR-PE,Pernambuco,9,2015,116
BR-PE,Pernambuco,10,2015,194
BR-PE,Pernambuco,11,2015,315
BR-PE,Pernambuco,12,2015,176
BR-PI,Piaui,1,2015,92
BR-PI,Piaui,2,2015,38
BR-PI,Piaui,3,2015,35
BR-PI,Piaui,4,2015,50
BR-PI,Piaui,5,2015,66
BR-PI,Piaui,6,2015,283
BR-PI,Piaui,7,2015,690
BR-PI,Piaui,8,2015,2057
BR-PI,Piaui,9,2015,5828
BR-PI,Piaui,10,2015,4068
BR-PI,Piaui,11,2015,897
BR-PI,Piaui,12,2015,626
BR-RJ,Rio de Janeiro,1,2015,97
BR-RJ,Rio de Janeiro,2,2015,36
BR-RJ,Rio de Janeiro,3,2015,23
BR-RJ,Rio de Janeiro,4,2015,24
BR-RJ,Rio de Janeiro,5,2015,21
BR-RJ,Rio de Janeiro,6,2015,33
BR-RJ,Rio de Janeiro,7,2015,74
BR-RJ,Rio de Janeiro,8,2015,158
BR-RJ,Rio de Janeiro,9,2015,85
BR-RJ,Rio de Janeiro,10,2015,96
BR-RJ,Rio de Janeiro,11,2015,6
BR-RJ,Rio de Janeiro,12,2015,11
BR-RN,Rio Grande do Norte,1,2015,45
BR-RN,Rio Grande do Norte,2,2015,15
BR-RN,Rio Grande do Norte,3,2015,3
BR-RN,Rio Grande do Norte,4,2015,4
BR-RN,Rio Grande do Norte,5,2015,4
BR-RN,Rio Grande do Norte,6,2015,5
BR-RN,Rio Grande do Norte,7,2015,3
BR-RN,Rio Grande do Norte,8,2015,16
BR-RN,Rio Grande do Norte,9,2015,36
BR-RN,Rio Grande do Norte,10,2015,129
BR-RN,Rio Grande do Norte,11,2015,105
BR-RN,Rio Grande do Norte,12,2015,74
BR-RS,Rio Grande do Sul,1,2015,51
BR-RS,Rio Grande do Sul,2,2015,41
BR-RS,Rio Grande do Sul,3,2015,108
BR-RS,Rio Grande do Sul,4,2015,175
BR-RS,Rio Grande do Sul,5,2015,169
BR-RS,Rio Grande do Sul,6,2015,68
BR-RS,Rio Grande do Sul,7,2015,60
BR-RS,Rio Grande do Sul,8,2015,414
BR-RS,Rio Grande do Sul,9,2015,222
BR-RS,Rio Grande do Sul,10,2015,70
BR-RS,Rio Grande do Sul,11,2015,30
BR-RS,Rio Grande do Sul,12,2015,42
BR-RO,Rondonia,1,2015,30
BR-RO,Rondonia,2,2015,22
BR-RO,Rondonia,3,2015,15
BR-RO,Rondonia,4,2015,15
BR-RO,Rondonia,5,2015,13
BR-RO,Rondonia,6,2015,119
BR-RO,Rondonia,7,2015,423
BR-RO,Rondonia,8,2015,3762
BR-RO,Rondonia,9,2015,6129
BR-RO,Rondonia,10,2015,2598
BR-RO,Rondonia,11,2015,1002
BR-RO,Rondonia,12,2015,282
BR-RR,Roraima,1,2015,330
BR-RR,Roraima,2,2015,418
BR-RR,Roraima,3,2015,163
BR-RR,Roraima,4,2015,278
BR-RR,Roraima,5,2015,12
BR-RR,Roraima,6,2015,3
BR-RR,Roraima,7,2015,5
BR-RR,Roraima,8,2015,11
BR-RR,Roraima,9,2015,77
BR-RR,Roraima,10,2015,181
BR-RR,Roraima,11,2015,280
BR-RR,Roraima,12,2015,304
BR-SC,Santa Catarina,1,2015,28
BR-SC,Santa Catarina,2,2015,23
BR-SC,Santa Catarina,3,2015,37
BR-SC,Santa Catarina,4,2015,32
BR-SC,Santa Catarina,5,2015,70
BR-SC,Santa Catarina,6,2015,104
BR-SC,Santa Catarina,7,2015,45
BR-SC,Santa Catarina,8,2015,379
BR-SC,Santa Catarina,9,2015,156
BR-SC,Santa Catarina,10,2015,21
BR-SC,Santa Catarina,11,2015,9
BR-SC,Santa Catarina,12,2015,19
BR-SP,Sao Paulo,1,2015,120
BR-SP,Sao Paulo,2,2015,69
BR-SP,Sao Paulo,3,2015,68
BR-SP,Sao Paulo,4,2015,76
BR-SP,Sao Paulo,5,2015,65
BR-SP,Sao Paulo,6,2015,147
BR-SP,Sao Paulo,7,2015,149
BR-SP,Sao Paulo,8,2015,643
BR-SP,Sao Paulo,9,2015,368
BR-SP,Sao Paulo,10,2015,213
BR-SP,Sao Paulo,11,2015,21
BR-SP,Sao Paulo,12,2015,45
BR-SE,Sergipe,1,2015,44
BR-SE,Sergipe,2,2015,40
BR-SE,Sergipe,3,2015,49
BR-SE,Sergipe,4,2015,35
BR-SE,Sergipe,5,2015,11
BR-SE,Sergipe,6,2015,3
BR-SE,Sergipe,7,2015,0
BR-SE,Sergipe,8,2015,0
BR-SE,Sergipe,9,2015,1
BR-SE,Sergipe,10,2015,6
BR-SE,Sergipe,11,2015,47
BR-SE,Sergipe,12,2015,63
BR-TO,Tocantins,1,2015,186
BR-TO,Tocantins,2,2015,65
BR-TO,Tocantins,3,2015,85
BR-TO,Tocantins,4,2015,88
BR-TO,Tocantins,5,2015,512
BR-TO,Tocantins,6,2015,115
BR-TO,Tocantins,7,2015,1217
BR-TO,Tocantins,8,2015,254
BR-TO,Tocantins,9,2015,551
BR-TO,Tocantins,10,2015,4844
BR-TO,Tocantins,11,2015,833
BR-TO,Tocantins,12,2015,373
BR-AC,Acre,1,2016,12
BR-AC,Acre,2,2016,5
BR-AC,Acre,3,2016,0
BR-AC,Acre,4,2016,0
BR-AC,Acre,5,2016,21
BR-AC,Acre,6,2016,87
BR-AC,Acre,7,2016,533
BR-AC,Acre,8,2016,2188
BR-AC,Acre,9,2016,3586
BR-AC,Acre,10,2016,509
BR-AC,Acre,11,2016,46
BR-AC,Acre,12,2016,6
BR-AL,Alagoas,1,2016,24
BR-AL,Alagoas,2,2016,14
BR-AL,Alagoas,3,2016,9
BR-AL,Alagoas,4,2016,13
BR-AL,Alagoas,5,2016,4
BR-AL,Alagoas,6,2016,5
BR-AL,Alagoas,7,2016,3
BR-AL,Alagoas,8,2016,5
BR-AL,Alagoas,9,2016,18
BR-AL,Alagoas,10,2016,74
BR-AL,Alagoas,11,2016,76
BR-AL,Alagoas,12,2016,155
BR-AP,Amapa,1,2016,19
BR-AP,Amapa,2,2016,1
BR-AP,Amapa,3,2016,5
BR-AP,Amapa,4,2016,0
BR-AP,Amapa,5,2016,1
BR-AP,Amapa,6,2016,2
BR-AP,Amapa,7,2016,1
BR-AP,Amapa,8,2016,37
BR-AP,Amapa,9,2016,142
BR-AP,Amapa,10,2016,793
BR-AP,Amapa,11,2016,1161
BR-AP,Amapa,12,2016,491
BR-AM,Amazonas,1,2016,770
BR-AM,Amazonas,2,2016,275
BR-AM,Amazonas,3,2016,140
BR-AM,Amazonas,4,2016,22
BR-AM,Amazonas,5,2016,30
BR-AM,Amazonas,6,2016,90
BR-AM,Amazonas,7,2016,1137
BR-AM,Amazonas,8,2016,3611
BR-AM,Amazonas,9,2016,3119
BR-AM,Amazonas,10,2016,2105
BR-AM,Amazonas,11,2016,591
BR-AM,Amazonas,12,2016,133
BR-BA,Bahia,1,2016,285
BR-BA,Bahia,2,2016,418
BR-BA,Bahia,3,2016,281
BR-BA,Bahia,4,2016,217
BR-BA,Bahia,5,2016,259
BR-BA,Bahia,6,2016,416
BR-BA,Bahia,7,2016,345
BR-BA,Bahia,8,2016,724
BR-BA,Bahia,9,2016,1819
BR-BA,Bahia,10,2016,1415
BR-BA,Bahia,11,2016,408
BR-BA,Bahia,12,2016,164
BR-CE,Ceara,1,2016,100
BR-CE,Ceara,2,2016,13
BR-CE,Ceara,3,2016,4
BR-CE,Ceara,4,2016,10
BR-CE,Ceara,5,2016,8
BR-CE,Ceara,6,2016,45
BR-CE,Ceara,7,2016,124
BR-CE,Ceara,8,2016,293
BR-CE,Ceara,9,2016,370
BR-CE,Ceara,10,2016,131
BR-CE,Ceara,11,2016,1328
BR-CE,Ceara,12,2016,819
BR-DF,Distrito Federal,1,2016,1
BR-DF,Distrito Federal,2,2016,2
BR-DF,Distrito Federal,3,2016,1
BR-DF,Distrito Federal,4,2016,5
BR-DF,Distrito Federal,5,2016,15
BR-DF,Distrito Federal,6,2016,42
BR-DF,Distrito Federal,7,2016,79
BR-DF,Distrito Federal,8,2016,29
BR-DF,Distrito Federal,9,2016,58
BR-DF,Distrito Federal,10,2016,9
BR-DF,Distrito Federal,11,2016,1
BR-DF,Distrito Federal,12,2016,0
BR-ES,Espirito Santo,1,2016,43
BR-ES,Espirito Santo,2,2016,24
BR-ES,Espirito Santo,3,2016,107
BR-ES,Espirito Santo,4,2016,57
BR-ES,Espirito Santo,5,2016,48
BR-ES,Espirito Santo,6,2016,49
